Event.Clearance.Group,Event.Clearance.Date,Latitude,Longitude
PUBLIC GATHERINGS,01/05/2017 08:28:23 PM,47.605267,-122.333694
HAZARDS,01/05/2017 08:32:06 PM,47.62454,-122.33429
LIQUOR VIOLATIONS,01/05/2017 08:33:39 PM,47.616055,-122.33617
BURGLARY,01/05/2017 08:33:41 AM,47.663,-122.38056
CAR PROWL,01/05/2017 08:34:37 AM,47.661343,-122.32457
FRAUD CALLS,01/05/2017 08:36:18 PM,47.608326,-122.33956
BEHAVIORAL HEALTH,01/05/2017 08:36:21 AM,47.66385,-122.33014
DISTURBANCES,01/05/2017 08:40:59 AM,47.619274,-122.32483
FALSE ALACAD,01/05/2017 08:42:18 AM,47.66712,-122.30061
FALSE ALACAD,01/05/2017 08:43:46 PM,47.66419,-122.28697
TRAFFIC RELATED CALLS,01/05/2017 08:51:39 PM,47.659176,-122.38341
DISTURBANCES,01/05/2017 08:52:17 PM,47.618736,-122.320854
FALSE ALACAD,01/05/2017 08:52:50 AM,47.68332,-122.29027
TRAFFIC RELATED CALLS,01/05/2017 08:54:09 AM,47.662186,-122.27582
MOTOR VEHICLE COLLISION INVESTIGATION,01/05/2017 08:55:43 PM,47.61969,-122.30252
TRAFFIC RELATED CALLS,01/05/2017 08:56:26 AM,47.66489,-122.311935
SUSPICIOUS CIRCUMSTANCES,01/05/2017 08:56:27 AM,47.629734,-122.27903
SUSPICIOUS CIRCUMSTANCES,01/05/2017 08:58:09 PM,47.69698,-122.37679
TRESPASS,01/05/2017 08:59:00 AM,47.62256,-122.320915
MOTOR VEHICLE COLLISION INVESTIGATION,01/05/2017 08:59:09 PM,47.629734,-122.34622
DISTURBANCES,01/05/2017 09:00:15 PM,47.607624,-122.33278
FALSE ALACAD,01/05/2017 09:05:53 AM,47.657192,-122.34464
AUTO THEFTS,01/05/2017 09:07:34 PM,47.667492,-122.313034
TRESPASS,01/05/2017 09:09:49 PM,47.612118,-122.3424
TRAFFIC RELATED CALLS,01/05/2017 09:11:22 AM,47.605766,-122.32188
TRAFFIC RELATED CALLS,01/05/2017 09:16:52 PM,47.614685,-122.31685
TRAFFIC RELATED CALLS,01/05/2017 09:17:18 AM,47.622543,-122.333
BURGLARY,01/05/2017 09:17:31 PM,47.67528,-122.30274
LIQUOR VIOLATIONS,01/05/2017 09:18:25 PM,47.608818,-122.34002
OTHER PROPERTY,01/05/2017 09:25:43 AM,47.66038,-122.31878
TRAFFIC RELATED CALLS,01/05/2017 09:28:54 PM,47.610977,-122.31678
SUSPICIOUS CIRCUMSTANCES,01/05/2017 09:36:29 PM,47.68638,-122.31754
HAZARDS,01/05/2017 09:37:35 AM,47.66126,-122.312
TRAFFIC RELATED CALLS,01/05/2017 09:38:07 AM,47.64567,-122.3833
AUTO THEFTS,01/05/2017 09:41:11 AM,47.69872,-122.34596
OTHER PROPERTY,01/05/2017 09:43:10 PM,47.61942,-122.32657
PROPERTY DAMAGE,01/05/2017 09:49:23 PM,47.682728,-122.3984
DISTURBANCES,01/05/2017 09:54:34 AM,47.616444,-122.31081
TRAFFIC RELATED CALLS,01/05/2017 09:54:56 PM,47.66213,-122.33705
OTHER PROPERTY,01/05/2017 09:55:42 AM,47.66488,-122.31024
DISTURBANCES,01/05/2017 09:58:13 PM,47.605225,-122.320755
BURGLARY,01/05/2017 09:58:30 PM,47.660034,-122.32083
SUSPICIOUS CIRCUMSTANCES,01/05/2017 09:58:33 PM,47.61409,-122.318794
SHOPLIFTING,01/05/2017 09:58:50 PM,47.66189,-122.3009
LIQUOR VIOLATIONS,01/05/2017 09:59:18 PM,47.618736,-122.32152
TRAFFIC RELATED CALLS,01/05/2017 09:59:21 PM,47.678787,-122.32207
SUSPICIOUS CIRCUMSTANCES,01/05/2017 10:06:55 PM,47.61211,-122.32076
DISTURBANCES,01/05/2017 10:07:23 PM,47.626167,-122.2882
CAR PROWL,01/05/2017 10:08:50 PM,47.68088,-122.32287
DISTURBANCES,01/05/2017 10:09:13 PM,47.65959,-122.353325
SUSPICIOUS CIRCUMSTANCES,01/05/2017 10:09:51 PM,47.67831,-122.32828
SUSPICIOUS CIRCUMSTANCES,01/05/2017 10:11:17 PM,47.66867,-122.379616
"PROPERTY - MISSING, FOUND",01/05/2017 10:13:53 AM,47.616055,-122.33617
TRAFFIC RELATED CALLS,01/05/2017 10:14:04 AM,47.658955,-122.35052
MOTOR VEHICLE COLLISION INVESTIGATION,01/05/2017 10:14:44 PM,47.69036,-122.267525
DISTURBANCES,01/05/2017 10:15:03 PM,47.664906,-122.31421
DISTURBANCES,01/05/2017 10:18:39 PM,47.623684,-122.314644
TRAFFIC RELATED CALLS,01/05/2017 10:18:46 PM,47.659775,-122.35002
AUTO THEFTS,01/05/2017 10:18:49 AM,47.64773,-122.39692
DISTURBANCES,01/05/2017 10:21:12 PM,47.663662,-122.37632
SUSPICIOUS CIRCUMSTANCES,01/05/2017 10:25:56 PM,47.61278,-122.341545
ARREST,01/05/2017 10:26:25 PM,47.698532,-122.34462
SUSPICIOUS CIRCUMSTANCES,01/05/2017 10:26:34 AM,47.614075,-122.32078
TRAFFIC RELATED CALLS,01/05/2017 10:29:09 AM,47.613373,-122.34651
TRAFFIC RELATED CALLS,01/05/2017 10:30:38 AM,47.663136,-122.32014
MOTOR VEHICLE COLLISION INVESTIGATION,01/05/2017 10:31:19 AM,47.61313,-122.33629
TRAFFIC RELATED CALLS,01/05/2017 10:31:51 AM,47.65835,-122.31666
CAR PROWL,01/05/2017 10:33:31 PM,47.61859,-122.352844
DISTURBANCES,01/05/2017 10:35:22 AM,47.613552,-122.34284
FALSE ALACAD,01/05/2017 10:35:37 PM,47.663,-122.38056
CAR PROWL,01/05/2017 10:35:47 PM,47.608337,-122.33343
LIQUOR VIOLATIONS,01/05/2017 10:36:11 PM,47.618736,-122.32152
MOTOR VEHICLE COLLISION INVESTIGATION,01/05/2017 10:36:50 AM,47.686928,-122.34046
TRAFFIC RELATED CALLS,01/05/2017 10:38:08 PM,47.61617,-122.33142
TRAFFIC RELATED CALLS,01/05/2017 10:38:22 PM,47.672367,-122.38348
TRAFFIC RELATED CALLS,01/05/2017 10:38:33 AM,47.670345,-122.31416
MOTOR VEHICLE COLLISION INVESTIGATION,01/05/2017 10:38:54 PM,47.60748,-122.32958
TRAFFIC RELATED CALLS,01/05/2017 10:41:40 PM,47.63231,-122.39244
DISTURBANCES,01/05/2017 10:42:54 PM,47.663963,-122.30834
TRAFFIC RELATED CALLS,01/05/2017 10:43:57 AM,47.62775,-122.32021
TRAFFIC RELATED CALLS,01/05/2017 10:44:05 PM,47.663067,-122.31026
DISTURBANCES,01/05/2017 10:47:26 PM,47.652004,-122.35342
LIQUOR VIOLATIONS,01/05/2017 10:47:29 PM,47.610764,-122.32645
HAZARDS,01/05/2017 10:56:32 PM,47.65735,-122.36317
SUSPICIOUS CIRCUMSTANCES,01/05/2017 10:56:47 PM,47.618046,-122.33359
"THREATS, HARASSMENT",01/05/2017 10:56:52 PM,47.652126,-122.35394
AUTO THEFTS,01/05/2017 10:57:20 AM,47.608,-122.298355
TRAFFIC RELATED CALLS,01/05/2017 10:58:33 PM,47.63231,-122.39244
DISTURBANCES,01/05/2017 11:03:53 PM,47.663074,-122.30599
CAR PROWL,01/05/2017 11:05:01 AM,47.657513,-122.318794
TRAFFIC RELATED CALLS,01/05/2017 11:06:49 AM,47.625145,-122.29603
TRAFFIC RELATED CALLS,01/05/2017 11:09:13 AM,47.620865,-122.33651
TRAFFIC RELATED CALLS,01/05/2017 11:09:29 AM,47.611904,-122.33593
AUTO THEFTS,01/05/2017 11:09:34 PM,47.665,-122.34668
MOTOR VEHICLE COLLISION INVESTIGATION,01/05/2017 11:15:43 AM,47.653004,-122.30293
BURGLARY,01/05/2017 11:15:46 AM,47.639244,-122.38734
SUSPICIOUS CIRCUMSTANCES,01/05/2017 11:16:01 PM,47.608643,-122.31678
MOTOR VEHICLE COLLISION INVESTIGATION,01/05/2017 11:16:45 AM,47.607227,-122.32782
SUSPICIOUS CIRCUMSTANCES,01/05/2017 11:18:20 PM,47.686745,-122.3189
FALSE ALACAD,01/05/2017 11:20:17 AM,47.65085,-122.278244
BEHAVIORAL HEALTH,01/05/2017 11:21:34 AM,47.670326,-122.29446
SUSPICIOUS CIRCUMSTANCES,01/05/2017 11:21:58 PM,47.61585,-122.28703
AUTO THEFTS,01/05/2017 11:25:09 PM,47.65539,-122.34664
SUSPICIOUS CIRCUMSTANCES,01/05/2017 11:26:34 PM,47.655212,-122.3257
DISTURBANCES,01/05/2017 11:27:01 PM,47.649708,-122.350525
TRAFFIC RELATED CALLS,01/05/2017 11:30:26 PM,47.614986,-122.33184
DISTURBANCES,01/05/2017 11:32:59 PM,47.613758,-122.34716
FRAUD CALLS,01/05/2017 11:34:12 PM,47.620304,-122.342384
TRAFFIC RELATED CALLS,01/05/2017 11:35:00 AM,47.64635,-122.35553
SUSPICIOUS CIRCUMSTANCES,01/05/2017 11:40:08 AM,47.60716,-122.333885
FALSE ALACAD,01/05/2017 11:41:14 PM,47.62303,-122.29685
DISTURBANCES,01/05/2017 11:42:55 PM,47.614094,-122.31814
DISTURBANCES,01/05/2017 11:43:27 AM,47.619274,-122.32483
TRESPASS,01/05/2017 11:45:40 PM,47.662197,-122.31539
TRAFFIC RELATED CALLS,01/05/2017 11:45:48 PM,47.623127,-122.32916
BIKE,01/05/2017 11:48:38 AM,47.668617,-122.3242
DISTURBANCES,01/05/2017 11:50:03 PM,47.613655,-122.345
DISTURBANCES,01/05/2017 11:51:56 AM,47.624588,-122.358665
HAZARDS,01/05/2017 11:52:33 AM,47.68673,-122.31755
MOTOR VEHICLE COLLISION INVESTIGATION,01/05/2017 11:52:47 AM,47.62526,-122.31259
DISTURBANCES,01/05/2017 11:52:48 AM,47.66147,-122.36969
TRAFFIC RELATED CALLS,01/05/2017 11:52:56 PM,47.66218,-122.31312
CAR PROWL,01/05/2017 11:55:45 AM,47.69787,-122.36671
DISTURBANCES,01/05/2017 11:55:51 PM,47.61465,-122.32341
AUTO THEFTS,01/05/2017 12:01:12 AM,47.691505,-122.35531
TRAFFIC RELATED CALLS,01/05/2017 12:01:39 PM,47.611576,-122.30078
SUSPICIOUS CIRCUMSTANCES,01/05/2017 12:01:48 AM,47.62967,-122.31253
OTHER PROPERTY,01/05/2017 12:05:02 PM,47.651207,-122.366486
TRAFFIC RELATED CALLS,01/05/2017 12:08:07 AM,47.61614,-122.34524
FALSE ALACAD,01/05/2017 12:08:42 AM,47.608208,-122.34327
SUSPICIOUS CIRCUMSTANCES,01/05/2017 12:10:12 AM,47.6341,-122.39027
FALSE ALACAD,01/05/2017 12:14:18 PM,47.617794,-122.35399
TRESPASS,01/05/2017 12:14:56 PM,47.608788,-122.33845
MOTOR VEHICLE COLLISION INVESTIGATION,01/05/2017 12:16:45 PM,47.68214,-122.29045
TRAFFIC RELATED CALLS,01/05/2017 12:16:53 PM,47.659233,-122.39825
SUSPICIOUS CIRCUMSTANCES,01/05/2017 12:18:59 AM,47.63149,-122.31251
"NUISANCE, MISCHIEF",01/05/2017 12:21:05 AM,47.629574,-122.35727
FALSE ALACAD,01/05/2017 12:26:41 PM,47.684174,-122.36937
DISTURBANCES,01/05/2017 12:26:52 PM,47.610245,-122.33825
"NUISANCE, MISCHIEF",01/05/2017 12:26:59 PM,47.608173,-122.34216
TRAFFIC RELATED CALLS,01/05/2017 12:29:32 AM,47.6231,-122.31263
DISTURBANCES,01/05/2017 12:32:04 AM,47.622597,-122.31264
TRAFFIC RELATED CALLS,01/05/2017 12:37:42 PM,47.63378,-122.322395
BURGLARY,01/05/2017 12:38:09 PM,47.61044,-122.33689
MOTOR VEHICLE COLLISION INVESTIGATION,01/05/2017 12:38:34 AM,47.624546,-122.34235
OTHER PROPERTY,01/05/2017 12:38:54 AM,47.678608,-122.38537
DISTURBANCES,01/05/2017 12:40:46 PM,47.616135,-122.35019
BURGLARY,01/05/2017 12:46:27 AM,47.663998,-122.31309
DISTURBANCES,01/05/2017 12:47:26 PM,47.663074,-122.31083
DISTURBANCES,01/05/2017 12:48:24 AM,47.61299,-122.34586
"PROPERTY - MISSING, FOUND",01/05/2017 12:51:19 PM,47.67834,-122.324165
SUSPICIOUS CIRCUMSTANCES,01/05/2017 12:53:30 PM,47.704937,-122.32049
DISTURBANCES,01/05/2017 12:55:32 AM,47.61634,-122.32555
CAR PROWL,01/05/2017 12:57:57 PM,47.61237,-122.334816
DISTURBANCES,01/05/2017 12:58:32 PM,47.622543,-122.333
NARCOTICS COMPLAINTS,01/05/2017 12:58:41 PM,47.61132,-122.33732
TRAFFIC RELATED CALLS,01/05/2017 12:59:54 PM,47.612137,-122.33537
